model,trial,seed,k,ARI,AMI,NMI,RI,Silhouette,Inertia
ssl_pretrain,12,53,160,0.1590945567589225,0.3009941203884823,0.3054206752166455,0.955071397245836,0.0020483171101659,368947.71875
ssl_pretrain,12,53,170,0.1118339118262525,0.3040576674424233,0.3087819996667737,0.9496532356676894,-0.0002413997717667,368454.1875
ssl_pretrain,12,53,180,0.1535811252150903,0.3120975336707582,0.3172365171966346,0.9534902202767408,0.000974909577053,367323.40625
ssl_pretrain,12,53,190,0.1291613932829286,0.3129977781833429,0.3183331062708563,0.9589571033161184,0.0122402813285589,365692.84375
ssl_pretrain,12,53,200,0.1363686586925206,0.3070067688585915,0.3128827786036268,0.9548510440059348,0.0105041172355413,366635.71875
ssl_pretrain,13,54,10,0.0322757094791117,0.1083076275200528,0.1088388453676368,0.7995874800587367,-0.0179471410810947,412861.9375
ssl_pretrain,13,54,20,0.0695791931122075,0.1998781320681323,0.2005825878656208,0.8663169442601011,-0.005428141914308,403782.84375
ssl_pretrain,13,54,30,0.0655456087698248,0.2054114426201988,0.2065048023589166,0.8986914920832798,-0.0114822890609502,395736.25
ssl_pretrain,13,54,40,0.0959637828720537,0.2383276975700939,0.2395743968625796,0.9132967329917068,0.0046824268065392,392562.625
ssl_pretrain,13,54,50,0.0783757089681519,0.2207629578902226,0.2220984696949976,0.9014251797729188,-0.0085687637329101,393580.09375
ssl_pretrain,13,54,60,0.082981761737841,0.2321894739746319,0.2335650533619047,0.9029487849003216,-0.0100615099072456,392829.5
ssl_pretrain,13,54,70,0.0599628437847692,0.2190532963420454,0.2205894134793617,0.8851463727196486,-0.0275891851633787,395956.71875
ssl_pretrain,13,54,80,0.1258681971962719,0.2590969295736968,0.2609591008731437,0.9350499215695232,0.0031642119865864,387851.5625
ssl_pretrain,13,54,90,0.0851204282968114,0.2413487518738324,0.2432622972988292,0.9121344177290488,-0.018273327499628,389001.4375
