===SWEEPS===
model,trial,seed,k,ARI,AMI,NMI,RI,Silhouette,Inertia
ssl_pretrain,24,65,200,0.13856315646847428,0.31947037243272774,0.3252186180882134,0.9475594720018331,-0.014902956783771515,366066.21875
ssl_pretrain,25,66,10,0.037691005656445536,0.13347683118760936,0.13391122616793869,0.8353486022963178,-0.02057083509862423,409003.1875
ssl_pretrain,25,66,20,0.08252284626729739,0.22051626075795294,0.22130205047744309,0.8941673497489573,-0.002269204705953598,400070.875
ssl_pretrain,25,66,30,0.07665104122942303,0.20237413480486946,0.20341091853804397,0.8992116151194517,0.0014817367773503065,397875.78125
ssl_pretrain,25,66,40,0.0767416964766147,0.2176308307277907,0.2188176615811498,0.8854805790186941,0.004139356780797243,396895.9375
ssl_pretrain,25,66,50,0.04653679771101897,0.16997273454712705,0.17128896802146515,0.8411559295443075,-0.04002263769507408,399986.28125
ssl_pretrain,25,66,60,0.08810739957420666,0.23708858446097192,0.2383181986811135,0.8985198912922678,0.002966907573863864,394822.125
ssl_pretrain,25,66,70,0.06288580782726556,0.19966172410061067,0.20128031097344487,0.8886337891326868,-0.015754297375679016,394674.03125
ssl_pretrain,25,66,80,0.08217059338117412,0.21316577057907835,0.21495773993853992,0.9025963761689418,-0.020107446238398552,397252.5625
ssl_pretrain,25,66,90,0.10283339190376435,0.23627178648500552,0.23824512573333873,0.9278389494043127,0.0037287375889718533,388255.375
ssl_pretrain,25,66,100,0.10601061149184512,0.2755800388872577,0.2777974109307555,0.9225014879641261,-0.001877657137811184,383305.34375
ssl_pretrain,25,66,110,0.127133141445489,0.2801952337149735,0.2827657585338715,0.9396368165533895,-0.02093101665377617,380467.96875
ssl_pretrain,25,66,120,0.12734265730211047,0.2972684652226791,0.3002884575926605,0.9431002423563966,0.004037622828036547,376281.0
ssl_pretrain,25,66,130,0.14614262421526092,0.2905183412611672,0.29392820863867314,0.9497746704326459,0.014454818330705166,372947.65625
ssl_pretrain,25,66,140,0.1523748700150847,0.3069417041952499,0.3104995446806818,0.9523620704335343,-0.004906305577605963,371786.625
ssl_pretrain,25,66,150,0.13170197049214621,0.3030888991517726,0.3072220489493126,0.9415983340480276,-0.0007679078844375908,372258.59375
ssl_pretrain,25,66,160,0.13768196049907366,0.2988454577180979,0.30329954819113136,0.9527845913833619,0.005386866629123688,369180.59375
ssl_pretrain,25,66,170,0.15831723447723214,0.3136572063456336,0.3183389854967296,0.9563098593386882,-7.491290307370946e-05,368267.71875
ssl_pretrain,25,66,180,0.16558525602774513,0.31797126678448834,0.32302261731802695,0.9563659867916222,0.004904522094875574,367099.21875
ssl_pretrain,25,66,190,0.10179643967207462,0.286656282526299,0.29241678069044097,0.945082210825342,0.0005033997585996985,367872.3125
ssl_pretrain,25,66,200,0.11738340756852514,0.29406475919263614,0.2999977447105019,0.9550163022453435,-0.013784237205982208,366114.625
ssl_pretrain,26,67,10,0.04164521353452268,0.14711350008540489,0.1475526460440951,0.7833976717322865,-0.0019254314247518778,409641.09375
ssl_pretrain,26,67,20,0.07042807563615158,0.22275960408651496,0.22362012875856524,0.8671408796908311,0.0037633003666996956,398971.59375
ssl_pretrain,26,67,30,0.04542089765382376,0.16198770192228262,0.16293528621056097,0.8368366927499701,-0.010513943620026112,401734.65625
ssl_pretrain,26,67,40,0.08374268274318494,0.23019821611157715,0.23131941790026098,0.8965018314152527,-0.0028975268360227346,395563.03125
ssl_pretrain,26,67,50,0.09131626759501021,0.24038567754476522,0.2415240609713334,0.9029689808720223,-0.010156091302633286,396209.53125
ssl_pretrain,26,67,60,0.062072122982714445,0.19449156678101265,0.19580931843124003,0.8682616682044711,-0.01921819895505905,398359.125
ssl_pretrain,26,67,70,0.09948828011356796,0.23500530650879067,0.2368048905352918,0.9213503516166651,-0.02176300622522831,389530.875
ssl_pretrain,26,67,80,0.0708780284943495,0.2354138621225484,0.23710593214943995,0.8731489995127104,-0.011510595679283142,393856.84375
ssl_pretrain,26,67,90,0.08010147143679437,0.2300891593534803,0.23208888431415084,0.8987823790031647,-0.014790811575949192,388891.84375
ssl_pretrain,26,67,100,0.09189902647188378,0.27570818780319206,0.2779457554170545,0.9290052264508531,-0.0063622817397117615,383932.4375
ssl_pretrain,26,67,110,0.13171691413222714,0.2724721030874316,0.27513239643244747,0.9436350040681041,0.006327543407678604,380532.78125
ssl_pretrain,26,67,120,0.10692166744867058,0.27499497451646815,0.2780480876922997,0.9425023433490959,0.006446818355470896,377824.34375
ssl_pretrain,26,67,130,0.14363301573161213,0.2935446674962741,0.29687833411301245,0.9518700007946098,-0.009805272333323956,373626.65625
ssl_pretrain,26,67,140,0.15417579838166562,0.3163277876172209,0.31989686775729453,0.9494230590465861,-0.00163371826056391,373082.90625
ssl_pretrain,26,67,150,0.1227965227549757,0.3181654199669245,0.3221250333840989,0.951899517067571,0.012429069727659225,370336.46875
ssl_pretrain,26,67,160,0.130026230725437,0.31654909376587226,0.3207800257900785,0.953503570851652,-0.005638918373733759,368833.8125
ssl_pretrain,26,67,170,0.1154010778623335,0.28657220420599533,0.2915082126710698,0.9461004716234594,0.0001490626746090129,370210.28125
ssl_pretrain,26,67,180,0.14040982459804735,0.3066876384182764,0.31188763018645327,0.9509023627383789,0.0017756358720362186,368496.53125
ssl_pretrain,26,67,190,0.1292301381876217,0.30310606971684473,0.3085154539063104,0.9571794630659514,0.004995462018996477,366655.4375
ssl_pretrain,26,67,200,0.1307987780834424,0.3184116698660641,0.3240859991914357,0.9598201806786221,-0.004823282826691866,364308.34375
ssl_pretrain,27,68,10,0.06140445560102935,0.16878087149641036,0.1692469099850395,0.854716751786528,-0.0036637538578361273,407266.90625
ssl_pretrain,27,68,20,0.057868590006531564,0.1960818381927112,0.19675633963597278,0.8340680613107138,0.0006374632939696312,405211.21875
ssl_pretrain,27,68,30,0.07658363860888422,0.21835606682417522,0.21933487137102964,0.8845552311347052,0.002807590179145336,398203.1875
ssl_pretrain,27,68,40,0.02935497783223645,0.12323701280273724,0.12426079649782058,0.7309766560992923,-0.013976195827126503,409357.09375
ssl_pretrain,27,68,50,0.0965126679912555,0.23987537986579677,0.2412013200005255,0.9125947519561013,0.004166020080447197,391347.65625
ssl_pretrain,27,68,60,0.07707715363732122,0.21532502750864485,0.21681804493863302,0.9002324191944308,-0.006948861759155989,394329.90625
ssl_pretrain,27,68,70,0.06961261840635852,0.2390389621443686,0.24064187023572448,0.9018577514054665,-0.02728966996073723,393595.71875
ssl_pretrain,27,68,80,0.07601687450256783,0.22146774544512007,0.2230885570479286,0.8887441057252996,-0.013855929486453533,396136.15625
ssl_pretrain,27,68,90,0.06872430405519246,0.22065747422902887,0.22284933763594306,0.9022656828609287,6.331887561827898e-05,388500.40625
ssl_pretrain,27,68,100,0.09974294031656274,0.2463798211840976,0.24878399796278658,0.9235293001797907,-0.013553602620959282,383281.21875
ssl_pretrain,27,68,110,0.1060814370019441,0.26631853420446694,0.26914929825550277,0.9301430500189563,-0.008617114275693893,380242.375
ssl_pretrain,27,68,120,0.14469746594042704,0.2908167699918248,0.29372841535957794,0.9478410557986185,-0.01119371596723795,376725.90625
ssl_pretrain,27,68,130,0.14584459082525036,0.291171021066935,0.29461136735331744,0.9486407687987659,0.0032492089085280895,374536.96875
ssl_pretrain,27,68,140,0.12458141226226047,0.27897382406488525,0.282905089494821,0.9441119122321325,-0.015026391483843327,373419.4375
ssl_pretrain,27,68,150,0.12336294789386294,0.2998623197417161,0.30391260781748064,0.951182801459017,-0.0034901755861938,370821.90625
ssl_pretrain,27,68,160,0.11130888063459923,0.31000817730444397,0.31433695175157483,0.9468191118121018,-0.0112665556371212,369709.34375
ssl_pretrain,27,68,170,0.09014575160660378,0.2823003715148929,0.28734312263130257,0.9432003932950336,-0.025757834315299988,370581.84375
ssl_pretrain,27,68,180,0.15561418418898895,0.3026663777646263,0.30776684279278016,0.957328116322037,-0.0016557525377720594,367806.59375
ssl_pretrain,27,68,190,0.15269254556121023,0.32163788729302784,0.3269494910965668,0.9519632137256142,-0.029381997883319855,366551.75
ssl_pretrain,27,68,200,0.12858579282446875,0.3140377236307545,0.3198482989582449,0.9579670623565356,0.007361850701272488,364640.75
ssl_pretrain,28,69,10,0.041756416141640176,0.15184093077089875,0.1523657872518504,0.8533775295658425,-0.0018267207778990269,405717.25
ssl_pretrain,28,69,20,0.08798585675381075,0.2346421611778704,0.2353821964435629,0.8970786104552163,0.0005852484609931707,399349.375
ssl_pretrain,28,69,30,0.07195946267524184,0.19870048283603203,0.19967091776797244,0.8866871942497434,-0.019233306869864464,400807.5625
ssl_pretrain,28,69,40,0.09333247753950596,0.2255816391247571,0.22670291948589186,0.9083532360828478,-0.0033458045218139887,394182.40625
ssl_pretrain,28,69,50,0.09634908275785997,0.23042667693230748,0.231866943731602,0.9239963692927217,-0.007538272067904472,390555.71875
ssl_pretrain,28,69,60,0.08849297844170328,0.25140995086129914,0.2529451639993927,0.923314644795604,-0.013530177064239979,388944.59375
ssl_pretrain,28,69,70,0.11013061145780038,0.2699745341333261,0.2716445371539782,0.9221256839613674,0.009831845760345459,386682.625
ssl_pretrain,28,69,80,0.08132356686639385,0.21834144340498696,0.22031688646311243,0.8954247194194419,-0.01157089788466692,393644.59375
ssl_pretrain,28,69,90,0.08363640184024483,0.22097206644019476,0.22310519017562308,0.9092003984656296,-0.021650074049830437,390077.34375
ssl_pretrain,28,69,100,0.10804674450739235,0.26918377240918995,0.2714925374649085,0.9266396038310066,0.005051979795098305,382462.53125
ssl_pretrain,28,69,110,0.12071421261562124,0.2781207086960334,0.28076593841763614,0.9429076616293984,-0.02347886748611927,379298.125
ssl_pretrain,28,69,120,0.12482644315257409,0.2807501330519474,0.28381791772483245,0.9429379960821849,-0.005876210983842611,376590.15625
ssl_pretrain,28,69,130,0.13826893610529048,0.2862865624263921,0.2896402961366572,0.9517712119631075,-0.010369365103542805,374293.71875
ssl_pretrain,28,69,140,0.1513710010011983,0.2949808591004982,0.2987398003971398,0.9514926710604891,0.009210394695401192,372548.46875
ssl_pretrain,28,69,150,0.1207616171588566,0.31865617501563004,0.3227289589483352,0.9503554087328758,0.001992650330066681,370626.15625
ssl_pretrain,28,69,160,0.12624118315811914,0.2865372479066972,0.2912046160248893,0.9412382681957953,-0.01649472303688526,371451.5625
ssl_pretrain,28,69,170,0.16043751421507169,0.3081702852150839,0.312781935568789,0.9574512319914031,-0.005635444074869156,367624.5625
ssl_pretrain,28,69,180,0.11464843763242437,0.30152050868154445,0.30666035110213197,0.9549304439533883,-0.007333136163651943,367349.96875
ssl_pretrain,28,69,190,0.11152791309366086,0.305217976694037,0.3106966483549087,0.955828925126599,0.003434794722124934,366178.46875
ssl_pretrain,28,69,200,0.16401138871021326,0.3214976745100917,0.3270941842632949,0.9566073267754045,-0.003978245425969362,365782.4375
ssl_pretrain,29,70,10,0.056711913550318675,0.1838834362388323,0.18435244124941522,0.8400602127461113,-0.0034221175592392683,407207.75
ssl_pretrain,29,70,20,0.06389301788998482,0.18758214295437722,0.18833569599939334,0.8672402796482583,3.7799953133799136e-05,401379.4375
ssl_pretrain,29,70,30,0.06877586777672401,0.19302976131137856,0.19396121342201075,0.8828093188429391,0.0035444709938019514,397966.0
ssl_pretrain,29,70,40,0.07646946588702712,0.20372743264098103,0.2048555581363467,0.8913184052240288,-0.01790246181190014,397363.59375
ssl_pretrain,29,70,50,0.05628328947210804,0.18111405084306403,0.18238226884316672,0.8881217123237616,0.0022973816376179457,398079.3125
ssl_pretrain,29,70,60,0.05478302060228459,0.18821098942366188,0.18971933313713443,0.8793938990266452,-0.0011404494289308786,395672.875
ssl_pretrain,29,70,70,0.08923365225434352,0.23300485757152506,0.23458557126798674,0.9048440808296329,-0.028617314994335175,393770.71875
ssl_pretrain,29,70,80,0.07298150961063868,0.21072082590552482,0.21267686037252917,0.8805926483809681,-0.004499885253608227,395454.875
ssl_pretrain,29,70,90,0.08551269909105792,0.25352690315975057,0.25543430257174526,0.9250424912824393,0.00011824499233625829,386984.4375
ssl_pretrain,29,70,100,0.09818785674243787,0.24757801999197507,0.2499828180136272,0.9343455987355253,-0.02554314211010933,383450.15625
ssl_pretrain,29,70,110,0.12288511766252339,0.27954424178271964,0.2821934682132179,0.9366348604873165,0.0038055069744586945,379642.5625
ssl_pretrain,29,70,120,0.10670697313800478,0.28288567556342087,0.28596284682930784,0.9428554842225975,-0.0005753164296038449,377021.90625
ssl_pretrain,29,70,130,0.10231238950962092,0.2771133141130028,0.2806122656404181,0.9459220559538066,0.0012467317283153534,374774.03125
ssl_pretrain,29,70,140,0.12951919164935394,0.2996421940938215,0.3033658732883245,0.9431070158594707,0.012048769742250443,372966.0625
ssl_pretrain,29,70,150,0.10122278942003599,0.2794482749614376,0.28361617718036636,0.9452621885546915,0.006039242725819349,372296.90625
ssl_pretrain,29,70,160,0.16284449023449948,0.30705264438841684,0.31131989420719974,0.9567994062418125,0.004290091339498758,369573.28125
ssl_pretrain,29,70,170,0.13753744287088882,0.28767530305683325,0.2925853287087768,0.9526308305042926,0.0077860490418970585,369617.1875
ssl_pretrain,29,70,180,0.13090056715892529,0.29436948194444756,0.29965133406062266,0.9449589898096746,-0.012288163416087627,369063.90625
ssl_pretrain,29,70,190,0.12138174800372108,0.3012483577542707,0.3067634773536658,0.9597443407318872,0.003315863898023963,365103.65625
ssl_pretrain,29,70,200,0.14253689888128065,0.33217365127505105,0.3377633337782268,0.9604609421321392,-0.004421872552484274,364174.59375
ssl_pretrain,30,71,10,0.04468771367481179,0.16706360067016285,0.1675514497549427,0.7980335584959928,0.0001609825703781098,407550.40625
ssl_pretrain,30,71,20,0.08401294862928711,0.2258681995769512,0.22664994655881124,0.8888649864097934,-0.0006519512971863151,400742.3125
ssl_pretrain,30,71,30,0.08122678055930266,0.20727434879634385,0.20821239417159368,0.9066287296899954,0.0028543879743665457,397635.09375
ssl_pretrain,30,71,40,0.07838090870540332,0.21391792586777034,0.21525710982547439,0.9120305554901025,-0.0022823952604085207,394343.0
ssl_pretrain,30,71,50,0.05309754801117824,0.17960166781154724,0.18093186596402946,0.8806687791891342,-0.010535364970564842,396815.96875
ssl_pretrain,30,71,60,0.08301267644250367,0.2350697706325947,0.2364887676589422,0.8961001589973062,-0.022996118292212486,394604.46875
ssl_pretrain,30,71,70,0.0825649654041773,0.23444468865667284,0.2360616614991048,0.8938326053327884,0.002946038730442524,393310.84375
ssl_pretrain,30,71,80,0.05978720828627904,0.20498245711125632,0.20693153353729746,0.850079110344896,-0.029811661690473557,397524.1875
ssl_pretrain,30,71,90,0.09914873277355662,0.2353959037250565,0.23757080973290476,0.9205398301446933,-0.01100239995867014,388869.03125
ssl_pretrain,30,71,100,0.1377599914088752,0.2728745627459512,0.2751034461109797,0.9419198910440028,-0.013914747163653374,382287.25
ssl_pretrain,30,71,110,0.11116616806397758,0.27401606251412014,0.276607246982437,0.9284717610561947,-0.005055087152868509,380539.71875
ssl_pretrain,30,71,120,0.14140464658514332,0.2768177813816231,0.27987001274311935,0.9486286093706687,0.009124877862632275,376468.53125
ssl_pretrain,30,71,130,0.12952769396074398,0.2924325654645583,0.29579844303673214,0.9489190654975072,0.01200767420232296,373636.09375
ssl_pretrain,30,71,140,0.0892175736297297,0.28465522814407074,0.28840993675967175,0.9392046542161651,-0.00015990197425708175,373967.15625
ssl_pretrain,30,71,150,0.11446429878060983,0.30815952128832486,0.31210474961217544,0.9414335948518994,-0.0002212155086454004,372193.71875
ssl_pretrain,30,71,160,0.1358157583213082,0.30116700460321366,0.3055843276038871,0.9523350578812191,0.011612245813012123,369980.71875
ssl_pretrain,30,71,170,0.14018859301793726,0.30549352366676696,0.31028938032819925,0.9491334647053122,-0.0043089608661830425,369249.0625
ssl_pretrain,30,71,180,0.1404464032007773,0.2944796092811035,0.29975726653969614,0.9539195440153274,0.0016609943704679608,367722.34375
ssl_pretrain,30,71,190,0.1206309989404476,0.3056051831661768,0.31109647034211757,0.9579459911595475,-0.0017899135127663612,365162.0
ssl_pretrain,30,71,200,0.15120573801827858,0.31168395090684275,0.31748016741962887,0.956952943692821,0.003095169784501195,364911.34375
ssl_pretrain,31,72,10,0.03507018211692014,0.12414980450896161,0.12470120400111226,0.8359297970776238,-0.001281588221900165,405203.5
ssl_pretrain,31,72,20,0.08082514530860922,0.21645704364475504,0.21740845203667855,0.8920264936454272,0.0014168499037623405,396559.625
ssl_pretrain,31,72,30,0.07735021445423457,0.2157923426520873,0.21671720866498193,0.8917035175555438,-1.5994430214050226e-05,399132.40625
ssl_pretrain,31,72,40,0.09796442550879703,0.23174331784332347,0.23290634176559305,0.9153112592192505,0.005265613552182913,392762.5
ssl_pretrain,31,72,50,0.04708010645544916,0.16797847583626077,0.16915713459662166,0.8410185690008998,-0.014161317609250546,403379.8125
ssl_pretrain,31,72,60,0.07337523712833235,0.20834848525971084,0.20979236967017217,0.8915045785483583,-7.164282578742132e-05,397597.96875
ssl_pretrain,31,72,70,0.07838898291251187,0.2357065623680927,0.23721292646891717,0.8995369889967924,-0.018398677930235863,392930.65625
ssl_pretrain,31,72,80,0.08669398114109886,0.26596206811264866,0.26786965835230164,0.9312068927824596,-0.002184517914429307,385176.34375
ssl_pretrain,31,72,90,0.08938978691264485,0.2256534437887671,0.22760765733698973,0.9177620194919247,-0.011119906790554523,389291.6875
ssl_pretrain,31,72,100,0.13133121758175084,0.26644943748806915,0.268826650231895,0.9428063021133894,-0.02535264939069748,382400.6875
ssl_pretrain,31,72,110,0.1351074905307355,0.28583873973499424,0.2884286953096682,0.9432322745484424,0.003988783340901136,378310.40625
ssl_pretrain,31,72,120,0.11013033648167989,0.2765703172780649,0.2797014937152643,0.9330303548002339,0.0005071616033092141,378682.6875
ssl_pretrain,31,72,130,0.12937236210409098,0.28885027891350235,0.2922016641341341,0.9471223893761062,0.0006628569099120796,374714.3125
ssl_pretrain,31,72,140,0.1414199038582524,0.2891870797683263,0.2929354628776624,0.953234101586072,0.007868555374443531,372205.8125
ssl_pretrain,31,72,150,0.14040798037569055,0.3004037213373752,0.30448999341929855,0.9494337257850859,-0.009121044538915157,371280.90625
ssl_pretrain,31,72,160,0.14639983893355532,0.30741541418569274,0.3117888693742652,0.9517060492601583,-0.011185070499777794,369155.40625
ssl_pretrain,31,72,170,0.1691618127931496,0.31422172608767057,0.3188755984265399,0.9562672847020883,0.005653216503560543,367842.8125
ssl_pretrain,31,72,180,0.1394821891787137,0.2984171124669843,0.3035492892820592,0.9533025596621789,0.004117477219551802,367385.34375
ssl_pretrain,31,72,190,0.1288651128800448,0.32822457948133693,0.3334434818170753,0.9525338003397902,0.003468554001301527,366012.0625
ssl_pretrain,31,72,200,0.15866987511195607,0.30245389429149977,0.30837758765737294,0.9574467679492218,0.01128944382071495,365329.84375
supervised_finetune,1,42,10,0.20395188742226103,0.5289708228417059,0.529283598370489,0.9008716389532466,0.1819099336862564,14412189.0
supervised_finetune,1,42,20,0.3421312566499062,0.6260872303721865,0.6265614035315479,0.9526194121390069,0.26015517115592957,10318331.0
supervised_finetune,1,42,30,0.3882534153045279,0.6629026482321331,0.6635280569707571,0.9635526835890001,0.2949812114238739,8228954.5
supervised_finetune,1,42,40,0.46093829667461356,0.6983564636956116,0.6990838843770032,0.9730290455059291,0.3259604871273041,6918278.5
supervised_finetune,1,42,50,0.485689181316406,0.7087159569943857,0.7095815418377375,0.9768150478458284,0.3118416368961334,6398565.0
supervised_finetune,1,42,60,0.5143995764639989,0.7221791755013955,0.723153367976209,0.9797849035147104,0.32309725880622864,5712537.0
supervised_finetune,1,42,70,0.48843681687838497,0.7279693470716584,0.7290735317630305,0.9795874694043816,0.3179320693016052,5321682.5
supervised_finetune,1,42,80,0.44397092092510704,0.7249941436863802,0.7262438438855783,0.9803008412215615,0.29527926445007324,5019804.5
supervised_finetune,1,42,90,0.4956783399689366,0.7341958080403738,0.7355536045377926,0.9818803435659429,0.325740247964859,4610990.5
supervised_finetune,1,42,100,0.4713719174920392,0.7405524894632025,0.7420127084556148,0.9819737298048179,0.2921442985534668,4428322.5
supervised_finetune,1,42,110,0.44673202920598276,0.7382362309754568,0.7398552356828583,0.9814299415877185,0.2938868999481201,4336361.5
supervised_finetune,1,42,120,0.4341851492390156,0.7398696295478363,0.741603621101306,0.9819598716309318,0.2965010106563568,3990801.0
supervised_finetune,1,42,130,0.4060427547194801,0.7336885272893672,0.7355961846354425,0.9813329139468321,0.29260823130607605,3813309.75
supervised_finetune,1,42,140,0.44037724883706236,0.7467083681379869,0.7486588890936239,0.9826057806744695,0.30817028880119324,3719828.25
supervised_finetune,1,42,150,0.3856876746765669,0.7391338695277127,0.7412616094135406,0.9817400867328587,0.30114641785621643,3490650.25
supervised_finetune,1,42,160,0.40050853917537804,0.7437954915419006,0.7460269874755205,0.9821548097088405,0.29574623703956604,3404446.25
supervised_finetune,1,42,170,0.46867782513788614,0.749553516107954,0.7518620969838354,0.9840400878211301,0.31832247972488403,3187964.0
supervised_finetune,1,42,180,0.37047868782261134,0.7471051545658398,0.7495461128556069,0.9823200574429636,0.3016357719898224,3084221.5
supervised_finetune,1,42,190,0.3862159133699519,0.7520514760974114,0.7545794881913551,0.9826215079088889,0.3216336965560913,2927645.5
supervised_finetune,1,42,200,0.40526600719035655,0.7523844654170767,0.7550289696792908,0.9833387592870164,0.30349642038345337,2846263.25
supervised_finetune,2,43,10,0.17321516951670562,0.49257893634659394,0.49291718189959904,0.893026015948193,0.16684255003929138,14937069.0
supervised_finetune,2,43,20,0.3202105605008943,0.6203670966041419,0.6208511667837774,0.9487075497852316,0.25084277987480164,10321876.0
supervised_finetune,2,43,30,0.41524700391594105,0.6743363883774512,0.6749383352573023,0.9663580704995012,0.29656103253364563,8197861.0
supervised_finetune,2,43,40,0.4731282388383656,0.6993041378483118,0.7000259094293179,0.9744287077460733,0.2957334518432617,7187490.0
supervised_finetune,2,43,50,0.4751412932649703,0.7080215542419895,0.7088864186417432,0.9762675106502439,0.31824228167533875,6308472.5
supervised_finetune,2,43,60,0.48002918168898123,0.7193079261160331,0.7202910017100369,0.9786199885753045,0.31044700741767883,5772160.5
supervised_finetune,2,43,70,0.4632304900634325,0.7200956692652238,0.7212236693439994,0.979518963203502,0.29606911540031433,5321059.5
supervised_finetune,2,43,80,0.44293025706579253,0.7261318963806749,0.7273814724765557,0.9796219388315437,0.2971598207950592,4976641.0
supervised_finetune,2,43,90,0.4851912303674418,0.7335610540154527,0.7349177587625365,0.9818480153977238,0.3177982270717621,4655787.5
supervised_finetune,2,43,100,0.4664029693786975,0.736258926265524,0.7377436873584735,0.981619828794662,0.2950703501701355,4485211.5
supervised_finetune,2,43,110,0.45825426779438644,0.744795101702525,0.7463659891144316,0.9819152611990677,0.3260897099971771,4164955.75
supervised_finetune,2,43,120,0.45223034783074256,0.7446926691159041,0.7463926033564778,0.982436961436633,0.29228970408439636,4007138.75
supervised_finetune,2,43,130,0.41857418782435823,0.7383632808809035,0.7402432478216413,0.981622546611858,0.2879115343093872,3927294.25
supervised_finetune,2,43,140,0.4120370806355786,0.7361459016709772,0.7381714544415292,0.9820674642440302,0.29142841696739197,3679560.75
supervised_finetune,2,43,150,0.3965069635373627,0.7434480766617296,0.7455361912252371,0.9822162595268843,0.2695971727371216,3550814.5
supervised_finetune,2,43,160,0.3506834058382632,0.7363630008619407,0.7386352708879497,0.9815018580156339,0.2831229567527771,3440491.75
supervised_finetune,2,43,170,0.40229001776969764,0.7470259746086347,0.749348905313144,0.9826493448620365,0.30479463934898376,3123387.75
supervised_finetune,2,43,180,0.4098371182298786,0.7474104884841047,0.7498655015667411,0.9828018178752363,0.30511271953582764,3100159.0
supervised_finetune,2,43,190,0.3574128295509476,0.7422994985431064,0.7449116947676737,0.9822202285881714,0.29895085096359253,2943477.25
supervised_finetune,2,43,200,0.3400779557164087,0.7415659621007825,0.7443071920595996,0.9820081335005831,0.2992451786994934,2861188.5
supervised_finetune,3,44,10,0.19601393544730905,0.5157827652037664,0.5161033450982798,0.9029585594524859,0.18840955197811127,14340590.0
supervised_finetune,3,44,20,0.33992161449044767,0.6343190351632423,0.6347839113825027,0.9513705139544315,0.2734619677066803,10059224.0
supervised_finetune,3,44,30,0.41026326618556563,0.6662933200829538,0.6669084751968748,0.9667127160351046,0.294819712638855,8252225.0
supervised_finetune,3,44,40,0.4430418891959534,0.6840885059277875,0.684850179844426,0.972354561791691,0.2983769178390503,7191057.0
supervised_finetune,3,44,50,0.4065796364230948,0.6983371373829208,0.699228783140151,0.9739468035850585,0.2762359380722046,6560600.0
supervised_finetune,3,44,60,0.42235915833916093,0.7095448850427349,0.7105665067875744,0.9757149820353953,0.2947150468826294,6093927.0
supervised_finetune,3,44,70,0.4640206523166332,0.7226495564286546,0.72376875606316,0.9791328136657571,0.29268404841423035,5327295.0
supervised_finetune,3,44,80,0.49473051792403816,0.737525177914131,0.7387182352421658,0.9818431171761903,0.3169531524181366,4771583.5
supervised_finetune,3,44,90,0.48222574593305934,0.7382237251935252,0.7395592548447946,0.981674354572995,0.32613688707351685,4505667.5
supervised_finetune,3,44,100,0.4533504287597795,0.7413443539215873,0.7427941961954466,0.981854228599328,0.3035973012447357,4375834.5
supervised_finetune,3,44,110,0.4599836063880155,0.736245513630706,0.7378633560499138,0.9823882170867907,0.2905125916004181,4169486.0
supervised_finetune,3,44,120,0.42186531351380646,0.7397109273143396,0.7414427956793767,0.9816211984139563,0.3000933527946472,4001434.0
supervised_finetune,3,44,130,0.3902948095743544,0.7396696081995195,0.7415212864553204,0.9816267550645451,0.2795811891555786,3846819.0
supervised_finetune,3,44,140,0.4374954756927027,0.7439163424167495,0.7458888615648872,0.9824944598000138,0.30448153614997864,3637484.5
supervised_finetune,3,44,150,0.3977975305570262,0.7434031635300223,0.7454968829367282,0.9821947846100038,0.29826512932777405,3465048.75
supervised_finetune,3,44,160,0.4109432556995509,0.7398155865468977,0.7420863755304757,0.9820973460305092,0.2971865236759186,3463468.5
supervised_finetune,3,44,170,0.4232981661912086,0.7492578195805915,0.751562560697188,0.9831196424429532,0.33198219537734985,3170230.25
supervised_finetune,3,44,180,0.3694263686306486,0.7462870051867673,0.7487284204487642,0.9824809797577262,0.308423787355423,3069464.0
supervised_finetune,3,44,190,0.3636187338826655,0.741766546807614,0.7443882266889333,0.9822834212272533,0.28755879402160645,3138235.25
supervised_finetune,3,44,200,0.36254935877952443,0.7516379476675822,0.7542790466365377,0.9825443865520468,0.32677513360977173,2836941.5
supervised_finetune,4,45,10,0.19375911870333054,0.5157107860860503,0.5160327119925942,0.899933738896064,0.18338319659233093,14570986.0
supervised_finetune,4,45,20,0.3380666998879978,0.6270209357312057,0.6274953388465174,0.951183465756947,0.2564552128314972,10331397.0
supervised_finetune,4,45,30,0.40196480533524326,0.6619000819861321,0.66252527114398,0.9654612846094434,0.2794661223888397,8554277.0
supervised_finetune,4,45,40,0.4690492559896781,0.6983377495950548,0.6990613338405529,0.9744038700226646,0.30913713574409485,6985912.5
supervised_finetune,4,45,50,0.46644976427850005,0.706370110805942,0.7072418048488232,0.9757796008110351,0.30585581064224243,6337178.0
supervised_finetune,4,45,60,0.46342207084369463,0.7130364535229171,0.7140405159829064,0.9782745912711801,0.28848540782928467,5789678.5
supervised_finetune,4,45,70,0.48704573737678475,0.7266125474457016,0.727716830613055,0.9800358801907896,0.2986966669559479,5330152.0
supervised_finetune,4,45,80,0.4830628871811453,0.7288007438173889,0.7300402375535731,0.9807834138474074,0.31085342168807983,4939101.0
supervised_finetune,4,45,90,0.43141747813457704,0.7266693223159353,0.7280606853240957,0.9798347740429235,0.29627525806427,4663348.0
supervised_finetune,4,45,100,0.4389005678741853,0.7354995631801654,0.7369822830650349,0.9811268632720109,0.2757992148399353,4552524.5
